Site_Name,Phase,Activity Name,Equipment,Activity ID,Team,Employee,Planned Start,Planned Completion,Status,Actual Start Date,Completed Date,Percentage Complete,Task Duration,Float,Complexity
200,01-PRE STO,Scaffold Construction,111-3104A,111-3104A-15628,Mechanical,Trami,1/16/2022,1/17/2022 8:00,Completed,1/17/2022 14:44,1/17/2022 14:47,100,12,488.5,1
200,02-SHUTDOWN,Stopping of feed to section,111-3104A,111-3104A-15630,Operations,Balex,2/6/2022,2/6/2022 11:00,Completed,2/6/2022 14:04,2/6/2022 14:04,,3,1012.5,1
185,08-TURNOVER,Inerting (nitrogen),C185-F5240B,C185-F5240B-36388,Operations,Operatinspec2,3/15/2022,3/15/2022 20:01,Not started,,,,12,477,1
185,01-PRE STO,Scaffold Construction,C185-F5302,C185-F5302-36393,Mechanical,Sboris,1/30/2022,1/30/2022 12:00,Completed,2/8/2022 15:48,2/8/2022 15:48,,4,425.5,1
100,01-PRE STO,Scaffolding erection time,140002609,140002609-35951,Mechanical,Barnon,1/23/2022,1/23/2022 16:00,Completed,1/30/2022 10:47,1/30/2022 10:47,,8,555.6,1
100,03-DISASSEMBLY,Insulation removal time,140002609,140002609-35952,Mechanical,Barnon,1/23/2022,1/24/2022 8:00,Completed,2/2/2022 15:24,2/15/2022 9:07,,4,555.6,1
200,04-CLEANING,Cleaning covers,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17533",Mechanical,Trami,3/9/2022,3/9/2022 15:00,Not started,,,,5,-22,1
185,07-REASSEMBLY,Pressure test preparations,C185-E5304,C185-E5304-39006,Mechanical,Smonir,2/23/2022,3/7/2022 9:00,End time failed,2/23/2022 11:11,,,114,0,1
185,07-REASSEMBLY,Pressure test,C185-E5304,C185-E5304-39007,Mechanical,Smonir,3/7/2022,3/7/2022 12:00,Start time failed,,,,3,85.5,1
300 - hot area,08-TURNOVER,Leak test,111-5601A LDAR,111-5601A LDAR-10474,Operations,Gdenis,3/15/2022,3/15/2022 12:00,Not started,,,,1,221,1
300 - hot area,02-SHUTDOWN,Stopping of feed to the section,111-5602 LDAR,111-5602 LDAR-10479,Operations,Gdenis,2/6/2022,2/6/2022 9:00,Completed,2/6/2022 13:55,2/6/2022 13:55,,1,1268,1
300 - hot area,03-DISASSEMBLY,heat exchangers covers Desmantelling,113-6304,113-6304-8179,Mechanical,Aaviv,2/21/2022,2/22/2022 9:00,Completed,2/21/2022 19:24,2/21/2022 19:24,,4,0,1
300 - hot area,04-CLEANING,Cleaning the tube bundle on site,113-6304,113-6304-8182,Mechanical,Aaviv,2/28/2022,2/28/2022 13:00,Completed,2/27/2022 15:27,2/27/2022 15:27,,5,0,1
300 - hot area,02-SHUTDOWN,Steaming,112-5601 LDAR,112-5601 LDAR-10755,Operations,Gdenis,2/6/2022,2/6/2022 12:00,Completed,2/13/2022 9:00,2/16/2022 6:56,,1,1296,1
300 - hot area,02-SHUTDOWN,Gas check and work clearance,112-5601 LDAR,112-5601 LDAR-10756,Operations,Gdenis,2/6/2022,2/6/2022 13:00,Completed,2/17/2022 15:29,2/17/2022 15:29,,1,1291.5,1
200,07-REASSEMBLY,Pressure test,111-3907,111-3907-16395,Mechanical,Trami,3/7/2022,3/8/2022 8:00,Completed,3/5/2022 15:23,3/5/2022 15:23,,8,70,1
200,07-REASSEMBLY,Pressure tests acceptance,111-3907,111-3907-16396,Inspections,Hmoshe,3/8/2022,3/8/2022 11:00,Completed,3/6/2022 11:33,3/7/2022 13:03,100,3,70,1
180,01-PRE STO,Scaffolding erection time,140002761,140002761-46925,Mechanical,Sboris,1/23/2022,1/23/2022 13:00,Completed,2/16/2022 10:34,2/20/2022 13:31,,5,588,1
180,03-DISASSEMBLY,Insulation removal time,140002761,140002761-46933,Mechanical,Sboris,2/8/2022,2/8/2022 12:00,Completed,2/20/2022 13:31,2/20/2022 13:31,,4,425,1
200,02-SHUTDOWN,Check of gas freeing efficiency,112-3601,112-3601-17227,Operations,Balex,2/7/2022,2/10/2022 3:00,Completed,2/13/2022 8:54,2/18/2022 7:55,,68,0,1
200,03-DISASSEMBLY,Insulation removal,112-3601,112-3601-17228,Mechanical,Aaviv,2/10/2022,2/10/2022 10:00,Completed,2/16/2022 20:09,2/16/2022 20:09,100,2,410.5,1
200,04-CLEANING,welding brushing,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17535",Mechanical,Trami,3/8/2022,3/9/2022 18:30,Not started,,,,20,3.5,1
200,03-DISASSEMBLY,tube bundle extraction,111-3301 - 140000762,111-3301 - 140000762-15862,Mechanical,Aaviv,2/22/2022,2/22/2022 14:00,Completed,2/17/2022 18:28,2/17/2022 18:28,,5,0,1
200,04-CLEANING,Transporting the tube bundle back and forth to the washing station,111-3301 - 140000762,111-3301 - 140000762-15863,Mechanical,Aaviv,2/22/2022,2/22/2022 16:00,Completed,2/17/2022 18:28,2/17/2022 18:28,,2,0,1
100,07-REASSEMBLY,Closing manways / Drainage,092-8002,092-8002-11859,Mechanical,Dmichael,2/22/2022,3/1/2022 18:00,Completed,2/21/2022 15:24,2/21/2022 15:24,,79,163,1
100,03-DISASSEMBLY,installing spades / fig 8 & openinig manways,092-8003,092-8003-11879,Mechanical,Dmichael,2/21/2022,2/22/2022 11:00,Completed,2/20/2022 14:05,2/20/2022 14:05,,6,229,1
100,03-DISASSEMBLY,Treatment,140002120,140002120-35668,Mechanical,Barnon,3/1/2022,3/1/2022 14:00,Completed,3/5/2022 20:07,3/5/2022 20:07,,4,215.8,1
100,05-INSPECTIONS,PID test,140002120,140002120-35669,Inspections,Yemil,3/1/2022,3/1/2022 17:15,Completed,3/5/2022 20:07,3/5/2022 20:07,,3,215.8,1
180,03-DISASSEMBLY,Treatment,140002776,140002776-47104,Mechanical,Sboris,3/4/2022,3/6/2022 10:00,Start time failed,,,,12,87.5,1
180,05-INSPECTIONS,PID test,140002776,140002776-47106,Inspections,Hsamir,3/6/2022,3/6/2022 13:30,Start time failed,,,,4,87.5,1
200,03-DISASSEMBLY,tube bundle extraction,111-3706,111-3706-16158,Mechanical,Trami,2/22/2022,2/22/2022 14:00,Start time failed,,,,2,177,1
200,03-DISASSEMBLY,heat exchangers covers Desmantelling,111-3706,111-3706-16157,Mechanical,Trami,2/22/2022,2/22/2022 12:00,Start time failed,,,,2,177,1
200,02-SHUTDOWN,Liquid emptying,111-3104A,111-3104A-15631,Operations,Balex,2/6/2022,2/6/2022 14:00,Completed,2/7/2022 11:36,2/7/2022 11:36,,3,1012.5,1
200,02-SHUTDOWN,gas depressurise to flare,111-3104A,111-3104A-15632,Operations,Balex,2/6/2022,2/6/2022 18:00,Completed,2/7/2022 15:05,2/7/2022 15:05,,4,1012.5,1
185,01-PRE STO,Insulation disassembly,C185-F5302,C185-F5302-36394,Mechanical,Sboris,1/30/2022,1/30/2022 14:00,Completed,2/8/2022 15:48,2/8/2022 15:48,,2,425.5,1
185,01-PRE STO,Connection of temporary piping,C185-F5302,C185-F5302-36395,Operations,Operatinspec2,1/30/2022,2/1/2022 14:00,Completed,2/8/2022 15:48,2/8/2022 15:48,,48,1025.5,1
100,03-DISASSEMBLY,Treatment,140002609,140002609-35953,Mechanical,Barnon,2/24/2022,2/25/2022 14:00,Completed,2/24/2022 16:39,2/24/2022 16:39,,9,239.6,1
100,05-INSPECTIONS,PID test,140002609,140002609-35954,Inspections,Yemil,2/28/2022,2/28/2022 12:24,Completed,2/27/2022 15:32,2/27/2022 15:32,,4,223.6,1
200,05-INSPECTIONS,Visual test,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17536",Inspections,Hmoshe,3/10/2022,3/10/2022 10:30,Not started,,,,4,3.5,1
185,07-REASSEMBLY,Pressure tests acceptance,C185-E5304,C185-E5304-39008,Inspections,Ayuri,3/7/2022,3/7/2022 12:30,Start time failed,,,,1,85.5,1
185,07-REASSEMBLY,removing spades / fig 8,C185-E5304,C185-E5304-39009,Mechanical,Smonir,3/7/2022,3/7/2022 13:30,Start time failed,,,,1,85.5,1
300 - hot area,04-CLEANING,Cleanliness check,113-6304,113-6304-8184,Operations,Gdenis,3/2/2022,3/2/2022 14:00,Completed,3/2/2022 18:09,3/2/2022 18:09,,1,0,1
300 - hot area,04-CLEANING,Installing transformer / lights,113-6304,113-6304-8185,Electrical,Cyaron,2/15/2022,2/15/2022 8:30,Completed,2/20/2022 19:03,2/20/2022 19:03,,2,416,1
300 - hot area,02-SHUTDOWN,Depressureing to flare,111-5602 LDAR,111-5602 LDAR-10481,Operations,Gdenis,2/6/2022,2/6/2022 11:00,Completed,2/7/2022 14:52,2/7/2022 14:52,,2,1268,1
300 - hot area,02-SHUTDOWN,Displacement of H.C with inert gas (Nitrogen) to flare,111-5602 LDAR,111-5602 LDAR-10482,Operations,Gdenis,2/6/2022,2/6/2022 13:00,Completed,2/17/2022 15:27,2/17/2022 15:27,,2,1288.5,1
200,07-REASSEMBLY,removing spades / fig 8,111-3907,111-3907-16397,Mechanical,Trami,3/8/2022,3/8/2022 17:00,Not started,,,,6,70,1
200,08-TURNOVER,Drying,111-3907,111-3907-16399,Operations,Ahaim,3/15/2022,3/16/2022 20:00,Not started,,,,36,146,1
200,04-CLEANING,Cleaning the tube bundle at the washing station,111-3301 - 140000762,111-3301 - 140000762-15865,Mechanical,Aaviv,2/25/2022,2/25/2022 13:00,Completed,2/21/2022 19:09,2/21/2022 19:09,,3,170,1
300 - hot area,03-DISASSEMBLY,Component / valve / connector disassembly,112-5601 LDAR,112-5601 LDAR-10757,Mechanical,Nsamoel,2/23/2022,2/24/2022 7:30,Completed,2/23/2022 14:46,2/23/2022 14:46,,3,278.3,1
300 - hot area,03-DISASSEMBLY,Component / valve / connector assembly & moment tightening,112-5601 LDAR,112-5601 LDAR-10758,Mechanical,Nsamoel,2/23/2022,2/24/2022 7:16,End time failed,2/23/2022 14:46,,,5,0,1
180,03-DISASSEMBLY,Treatment,140002761,140002761-46934,Mechanical,Sboris,2/20/2022,2/21/2022 13:31,End time failed,2/20/2022 13:31,,,12,0,1
180,05-INSPECTIONS,PID test,140002761,140002761-46936,Inspections,Hsamir,2/24/2022,2/25/2022 8:30,Start time failed,,,,4,172.5,1
200,03-DISASSEMBLY,heat exchangers covers Desmantelling,112-3601,112-3601-17230,Mechanical,Aaviv,3/1/2022,3/1/2022 12:00,Completed,3/3/2022 14:22,3/3/2022 14:22,,4,0,1
200,04-CLEANING,Cleaning the tube bundle on site,112-3601,112-3601-17233,Mechanical,Aaviv,3/1/2022,3/1/2022 15:00,Start time failed,,,,3,147,1
200,05-INSPECTIONS,Non destruction test,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17537",Inspections,Hmoshe,3/10/2022,3/10/2022 16:30,Not started,,,,6,3.5,1
100,07-REASSEMBLY,Insulation assembly time,140002120,140002120-35670,Mechanical,Barnon,3/1/2022,3/2/2022 8:15,Completed,3/5/2022 20:07,3/5/2022 20:07,,3,215.8,1
100,01-PRE STO,Scaffolding erection time,140002098,140002098-35726,Mechanical,Barnon,3/1/2022,3/2/2022 8:00,Completed,3/5/2022 11:50,3/5/2022 11:50,,12,192.5,1
180,07-REASSEMBLY,Insulation assembly time,140002776,140002776-47108,Mechanical,Sboris,3/6/2022,3/7/2022 7:30,Start time failed,,,,6,87.5,1
180,07-REASSEMBLY,Scaffolding disassembly time,140002776,140002776-47109,Mechanical,Sboris,3/7/2022,3/7/2022 11:30,Start time failed,,,,4,87.5,1
200,01-PRE STO,Temporary piping,111-3801,111-3801-16184,Operations,Ahaim,1/16/2022,1/16/2022 12:00,Completed,1/20/2022 12:01,1/20/2022 12:02,100,4,1486.5,1
200,02-SHUTDOWN,Stopping of feed to section,111-3801,111-3801-16185,Operations,Ahaim,2/6/2022,2/6/2022 14:00,Completed,2/6/2022 14:04,2/6/2022 14:04,,6,1062.5,1
200,02-SHUTDOWN,Displacement with inert gas (Nitrogen) to flare,111-3104A,111-3104A-15633,Operations,Balex,2/6/2022,2/8/2022 6:00,Completed,2/10/2022 10:54,2/13/2022 8:45,,36,1012.5,1
200,02-SHUTDOWN,Check of gas freeing efficiency,111-3104A,111-3104A-15636,Operations,Balex,2/8/2022,2/17/2022 17:00,Completed,2/13/2022 8:54,2/18/2022 7:55,,227,0,1
200,08-TURNOVER,Inertization (nitrogen),111-3907,111-3907-16400,Operations,Ahaim,3/16/2022,3/17/2022 4:00,Not started,,,,8,146,1
200,08-TURNOVER,Final leak test,111-3907,111-3907-16401,Operations,Ahaim,3/17/2022,3/17/2022 16:00,Not started,,,,12,146,1
185,02-SHUTDOWN,Depressureing to flare,C185-F5302,C185-F5302-36398,Operations,Operatinspec2,2/3/2022,2/4/2022 8:00,Completed,2/8/2022 19:37,2/8/2022 19:37,100,24,983.5,1
185,02-SHUTDOWN,Cooling of vessels after steaming,C185-F5302,C185-F5302-36401,Operations,Operatinspec2,2/4/2022,2/4/2022 9:00,Completed,2/8/2022 18:15,2/8/2022 18:15,,1,983.5,1
100,07-REASSEMBLY,Insulation assembly time,140002609,140002609-35955,Mechanical,Barnon,2/28/2022,3/1/2022 7:24,Completed,2/27/2022 15:32,2/27/2022 15:32,,7,223.6,1
100,07-REASSEMBLY,Scaffolding disassembly time,140002609,140002609-35956,Mechanical,Barnon,3/1/2022,3/1/2022 12:24,Start time failed,,,,5,223.6,1
200,07-REASSEMBLY,Uninstalling transformer / lights,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17538",Electrical,Cyaron,3/10/2022,3/10/2022 18:30,Not started,,,,2,3.5,1
185,08-TURNOVER,flanges leak test,C185-E5304,C185-E5304-39010,Operations,Operatinspec2,3/15/2022,3/15/2022 20:00,Not started,,,,12,435,1
185,08-TURNOVER,Drying,C185-E5304,C185-E5304-39011,Operations,Operatinspec2,3/15/2022,3/16/2022 20:00,Not started,,,,24,435,1
300 - hot area,02-SHUTDOWN,Steaming,111-5602 LDAR,111-5602 LDAR-10483,Operations,Gdenis,2/6/2022,2/6/2022 15:00,Completed,2/13/2022 9:00,2/16/2022 6:56,,2,1293,1
300 - hot area,02-SHUTDOWN,Gas check and work clearance,111-5602 LDAR,111-5602 LDAR-10484,Operations,Gdenis,2/6/2022,2/6/2022 16:00,Completed,2/17/2022 15:27,2/17/2022 15:27,,1,1288.5,1
300 - hot area,04-CLEANING,Cleaning covers,113-6304,113-6304-8186,Mechanical,Aaviv,2/28/2022,2/28/2022 11:00,Completed,2/27/2022 15:27,2/27/2022 15:27,,3,0,1
180,03-DISASSEMBLY,Treatment,140002802,140002802-47291,Mechanical,Sboris,3/4/2022,3/6/2022 10:00,Start time failed,,,,12,87.5,1
200,04-CLEANING,Cleanliness check,111-3301 - 140000762,111-3301 - 140000762-15866,Operations,Balex,3/2/2022,3/2/2022 10:00,Completed,3/5/2022 14:55,3/5/2022 14:55,,2,768.5,1
200,04-CLEANING,Installing transformer / lights,111-3301 - 140000762,111-3301 - 140000762-15867,Electrical,Cyaron,2/25/2022,2/27/2022 7:00,Completed,2/21/2022 19:09,2/21/2022 19:09,,2,171,1
300 - hot area,05-INSPECTIONS,PID tests,112-5601 LDAR,112-5601 LDAR-10759,Inspections,Yemil,3/2/2022,3/2/2022 10:45,Start time failed,,,,3,224.3,1
300 - hot area,08-TURNOVER,Pressure test for welded valves,112-5601 LDAR,112-5601 LDAR-10760,Operations,Gdenis,3/15/2022,3/15/2022 9:00,Not started,,,,1,221,1
180,07-REASSEMBLY,Insulation assembly time,140002761,140002761-46938,Mechanical,Sboris,2/25/2022,2/25/2022 14:30,Start time failed,,,,6,172.5,1
180,07-REASSEMBLY,Scaffolding disassembly time,140002761,140002761-46939,Mechanical,Sboris,2/25/2022,2/27/2022 8:30,Start time failed,,,,4,172.5,1
200,04-CLEANING,Cleanliness check,112-3601,112-3601-17235,Operations,Balex,3/1/2022,3/1/2022 17:00,Start time failed,,,,2,355,1
200,04-CLEANING,Installing transformer / lights,112-3601,112-3601-17236,Electrical,Cyaron,3/1/2022,3/2/2022 7:00,Completed,3/3/2022 14:23,3/3/2022 14:23,,2,0,1
200,07-REASSEMBLY,Parts assembly,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17540",Mechanical,Trami,3/11/2022,3/11/2022 12:30,Not started,,,,6,3.5,1
100,03-DISASSEMBLY,Installing lights,092-8003,092-8003-11882,Electrical,Cyaron,2/13/2022,2/13/2022 16:00,Completed,2/16/2022 18:12,2/16/2022 18:12,,2,311,1
100,04-CLEANING,Tank cleaning including instrumentation connections,092-8003,092-8003-11886,Mechanical,Dmichael,2/22/2022,2/23/2022 16:00,Completed,2/20/2022 14:05,2/20/2022 14:05,,15,229,1
100,03-DISASSEMBLY,Insulation removal time,140002098,140002098-35727,Mechanical,Barnon,3/2/2022,3/2/2022 10:00,Completed,3/5/2022 11:50,3/5/2022 11:50,,2,192.5,1
100,03-DISASSEMBLY,Treatment,140002098,140002098-35728,Mechanical,Barnon,3/2/2022,3/3/2022 10:00,End time failed,3/5/2022 11:50,,,12,192.5,1
200,02-SHUTDOWN,Liquid emptying,111-3801,111-3801-16186,Operations,Ahaim,2/6/2022,2/6/2022 16:00,Completed,2/7/2022 11:33,2/7/2022 11:33,,2,1062.5,1
200,02-SHUTDOWN,gas depressurise to flare,111-3801,111-3801-16187,Operations,Ahaim,2/6/2022,2/6/2022 18:00,Completed,2/7/2022 15:05,2/7/2022 15:05,,2,1062.5,1
180,01-PRE STO,Scaffolding erection time,140002783,140002783-47112,Mechanical,Sboris,1/23/2022,1/23/2022 13:00,Completed,2/16/2022 10:34,2/20/2022 13:32,,5,588,1
180,03-DISASSEMBLY,Insulation removal time,140002783,140002783-47120,Mechanical,Sboris,2/8/2022,2/8/2022 12:00,Completed,2/20/2022 13:32,2/20/2022 13:32,,4,425,1
200,03-DISASSEMBLY,installing spades / fig 8,111-3104A,111-3104A-15638,Mechanical,Trami,2/21/2022,2/22/2022 10:00,Completed,2/21/2022 19:33,2/21/2022 19:33,,5,128,1
200,03-DISASSEMBLY,heat exchangers covers Desmantelling,111-3104A,111-3104A-15639,Mechanical,Trami,2/22/2022,2/22/2022 17:00,Completed,2/21/2022 19:33,2/21/2022 19:33,,7,128,1
200,08-TURNOVER,Insulation assembly,111-3907,111-3907-16402,Mechanical,Trami,3/17/2022,3/18/2022 12:00,Not started,,,,8,60,1
200,08-TURNOVER,Scaffold deconstruction,111-3907,111-3907-16403,Mechanical,Trami,3/18/2022,3/18/2022 15:00,Not started,,,,3,60,1
185,02-SHUTDOWN,Check of gas freeing efficiency,C185-F5302,C185-F5302-36402,Operations,Operatinspec2,2/4/2022,2/4/2022 17:00,Completed,2/8/2022 19:39,2/8/2022 19:39,100,8,983.5,1
185,03-DISASSEMBLY,Opening a filter lid and cleaning the elements with nitrogen / water,C185-F5302,C185-F5302-36403,Mechanical,Sboris,2/6/2022,2/6/2022 14:30,Completed,2/9/2022 16:35,2/9/2022 16:35,,8,408,1
200,07-REASSEMBLY,Pressure test preparations,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17541",Mechanical,Trami,3/11/2022,3/13/2022 9:30,Not started,,,,7,3.5,1
100,03-DISASSEMBLY,Insulation removal time,1400026010,1400026010-35959,Mechanical,Barnon,1/23/2022,1/24/2022 7:00,Completed,2/2/2022 15:25,2/15/2022 9:08,,4,556.6,1
100,03-DISASSEMBLY,Treatment,1400026010,1400026010-35960,Mechanical,Barnon,3/2/2022,3/2/2022 17:00,Completed,3/6/2022 14:50,3/6/2022 14:50,,9,190.6,1
185,08-TURNOVER,Inertization (nitrogen),C185-E5304,C185-E5304-39012,Operations,Operatinspec2,3/16/2022,3/17/2022 8:00,Not started,,,,12,435,1
185,08-TURNOVER,Final leak test,C185-E5304,C185-E5304-39013,Operations,Operatinspec2,3/17/2022,3/17/2022 14:00,Not started,,,,6,435,1
180,05-INSPECTIONS,PID test,140002802,140002802-47293,Inspections,Hsamir,3/6/2022,3/6/2022 13:30,Start time failed,,,,4,87.5,1
180,07-REASSEMBLY,Insulation assembly time,140002802,140002802-47295,Mechanical,Sboris,3/6/2022,3/7/2022 7:30,Start time failed,,,,6,87.5,1
300 - hot area,03-DISASSEMBLY,Component / valve / connector disassembly,111-5602 LDAR,111-5602 LDAR-10485,Mechanical,Nsamoel,3/2/2022,3/2/2022 9:00,Start time failed,,,90,1,300,1
300 - hot area,03-DISASSEMBLY,Component / valve / connector assembly & moment tightening,111-5602 LDAR,111-5602 LDAR-10486,Mechanical,Nsamoel,3/2/2022,3/2/2022 12:00,Start time failed,,,,3,300,1
200,04-CLEANING,Cleaning covers,111-3301 - 140000762,111-3301 - 140000762-15868,Mechanical,Aaviv,2/21/2022,2/22/2022 7:30,Completed,2/21/2022 19:09,3/5/2022 14:55,,1,0,1
200,04-CLEANING,Cleaning shell,111-3301 - 140000762,111-3301 - 140000762-15869,Mechanical,Aaviv,2/21/2022,2/22/2022 9:30,Completed,2/21/2022 19:09,3/5/2022 14:55,,2,0,1
300 - hot area,08-TURNOVER,Drying,112-5601 LDAR,112-5601 LDAR-10761,Operations,Gdenis,3/15/2022,3/15/2022 10:00,Not started,,,,1,221,1
300 - hot area,08-TURNOVER,Inerting (nitrogen),112-5601 LDAR,112-5601 LDAR-10762,Operations,Gdenis,3/15/2022,3/15/2022 11:00,Not started,,,,1,221,1
180,01-PRE STO,Scaffolding erection time,140002762,140002762-46942,Mechanical,Sboris,2/23/2022,2/24/2022 10:00,Completed,2/16/2022 10:34,3/1/2022 13:22,,5,391,1
180,03-DISASSEMBLY,Insulation removal time,140002762,140002762-46950,Mechanical,Sboris,3/2/2022,3/2/2022 12:00,Start time failed,,,,4,331,1
185,07-REASSEMBLY,"Inserting a filter element back, replacing the gasket and closing back the lid",C185-F5302,C185-F5302-36404,Mechanical,Sboris,2/6/2022,2/6/2022 18:30,Completed,2/9/2022 16:35,2/9/2022 16:35,,4,408,1
200,04-CLEANING,Cleaning covers,112-3601,112-3601-17237,Mechanical,Aaviv,3/2/2022,3/2/2022 10:00,Start time failed,,,,3,147,1
200,05-INSPECTIONS,Visual test,112-3601,112-3601-17240,Inspections,Hmoshe,3/2/2022,3/2/2022 13:00,Completed,3/6/2022 6:50,3/6/2022 15:12,100,3,147,1
200,07-REASSEMBLY,Pressure test,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17542",Mechanical,Trami,3/13/2022,3/14/2022 15:30,Not started,,,,18,3.5,1
200,01-PRE STO,Temporary piping,111-3907,111-3907-16369,Operations,Ahaim,1/23/2022,1/23/2022 16:00,Completed,2/3/2022 11:39,2/3/2022 11:39,,4,1464.5,1
200,01-PRE STO,Scaffold Construction,111-4001,111-4001-16405,Mechanical,Trami,1/16/2022,1/16/2022 12:00,Completed,1/17/2022 14:52,1/17/2022 14:52,100,4,368.5,1
100,05-INSPECTIONS,PID test,140002098,140002098-35729,Inspections,Yemil,3/3/2022,3/3/2022 10:30,Start time failed,,,,1,192.5,1
100,07-REASSEMBLY,Insulation assembly time,140002098,140002098-35730,Mechanical,Barnon,3/3/2022,3/3/2022 13:30,Start time failed,,,,3,192.5,1
200,02-SHUTDOWN,Displacement with inert gas (Nitrogen) to flare,111-3801,111-3801-16188,Operations,Ahaim,2/6/2022,2/7/2022 6:00,Completed,2/10/2022 10:54,2/13/2022 8:46,,12,1062.5,1
200,02-SHUTDOWN,Check of gas freeing efficiency,111-3801,111-3801-16191,Operations,Ahaim,2/7/2022,2/11/2022 4:00,Completed,2/13/2022 8:54,2/18/2022 8:00,,94,0,1
200,03-DISASSEMBLY,tube bundle extraction,111-3104A,111-3104A-15640,Mechanical,Trami,2/24/2022,2/25/2022 11:00,Completed,2/24/2022 18:27,2/24/2022 18:27,,6,104,1
200,04-CLEANING,Transporting the tube bundle back and forth to the washing station,111-3104A,111-3104A-15641,Mechanical,Trami,2/25/2022,2/25/2022 13:00,Completed,2/24/2022 18:27,2/24/2022 18:27,,2,104,1
180,03-DISASSEMBLY,Treatment,140002783,140002783-47121,Mechanical,Sboris,2/20/2022,2/21/2022 13:32,End time failed,2/20/2022 13:32,,,12,0,1
180,05-INSPECTIONS,PID test,140002783,140002783-47123,Inspections,Hsamir,2/24/2022,2/25/2022 8:30,Start time failed,,,,4,172.5,1
200,07-REASSEMBLY,Pressure tests acceptance,"112-5501C - 140002115,140002192, 140002270","112-5501C - 140002115,140002192, 140002270-17543",Inspections,Hmoshe,3/14/2022,3/15/2022 7:30,Not started,,,,4,3.5,1
100,05-INSPECTIONS,PID test,1400026010,1400026010-35961,Inspections,Yemil,3/2/2022,3/3/2022 9:24,End time failed,3/7/2022 13:58,,,4,190.6,1
100,07-REASSEMBLY,Insulation assembly time,1400026010,1400026010-35962,Mechanical,Barnon,3/3/2022,3/3/2022 16:24,Start time failed,,,,7,190.6,1
185,08-TURNOVER,Scaffold deconstruction,C185-E5304,C185-E5304-39015,Mechanical,Smonir,3/17/2022,3/17/2022 14:00,Not started,,,,0,177,1
185,01-PRE STO,Scaffold Construction,C185-E5306,C185-E5306-39017,Mechanical,Smonir,1/19/2022,1/19/2022 12:00,Completed,2/8/2022 12:35,2/8/2022 12:35,,4,460.5,1
